school_name,qs_wur_2026_rank,qs_wur_2026_numeric,qs_rank_in_dataset,qs_other_qs_note,qs_source_url,program_name,year,employment_6m,employment_2yr,admission_overall_average,admit_share_80_plus,admit_share_85_plus,international_share,male_female_ratio,domestic_total_cost,international_total_cost,faculty_total_fte_est,total_funding,has_employment_target,has_any_admission_feature,has_any_school_level_feature
Trent University,Unranked in WUR 2026,,,"QS profile page found, but snippet did not report a QS World University Rankings 2026 rank.",https://www.topuniversities.com/universities/trent-university,Agriculture & Biological Science,2020,91.01,91.4,84.9,98.05,70,0.1008347978910369,0.417813065,7858.629999999999,24190.83,297,3938218,TRUE,TRUE,TRUE
Trent University,Unranked in WUR 2026,,,"QS profile page found, but snippet did not report a QS World University Rankings 2026 rank.",https://www.topuniversities.com/universities/trent-university,Agriculture & Biological Science,2021,93.6,96.43,85.1,92.5,74.7,0.1068653539116551,0.358933616,7871.03,25997.38,297,3578257,TRUE,TRUE,TRUE
Trent University,Unranked in WUR 2026,,,"QS profile page found, but snippet did not report a QS World University Rankings 2026 rank.",https://www.topuniversities.com/universities/trent-university,Business & Commerce,2014,80.65,84.38,76.8,20.5,0,0.071505959,1.5333333333333332,7939.69,22690.53,297,3842599,TRUE,TRUE,TRUE
Trent University,Unranked in WUR 2026,,,"QS profile page found, but snippet did not report a QS World University Rankings 2026 rank.",https://www.topuniversities.com/universities/trent-university,Business & Commerce,2015,85.42,89.8,77.3,30.9,15.9,0.066202091,1.4727481353987375,7939.69,22690.53,297,4317612,TRUE,TRUE,TRUE
Trent University,Unranked in WUR 2026,,,"QS profile page found, but snippet did not report a QS World University Rankings 2026 rank.",https://www.topuniversities.com/universities/trent-university,Business & Commerce,2016,61.54,92.31,78.9,39.1,21.8,0.065655863,1.544375431331953,8008.35,20667.13,297,4181345,TRUE,TRUE,TRUE
Trent University,Unranked in WUR 2026,,,"QS profile page found, but snippet did not report a QS World University Rankings 2026 rank.",https://www.topuniversities.com/universities/trent-university,Business & Commerce,2017,89.13,96.15,79.1,40.8,23.1,0.063382122,1.3452280405405406,8224.92,21286.38,297,3929448,TRUE,TRUE,TRUE
Trent University,Unranked in WUR 2026,,,"QS profile page found, but snippet did not report a QS World University Rankings 2026 rank.",https://www.topuniversities.com/universities/trent-university,Business & Commerce,2018,92.86,97.3,78.3,42.7,16.2,0.070091155,1.3670254149377592,8458.51,22026.77,297,3772567,TRUE,TRUE,TRUE
Trent University,Unranked in WUR 2026,,,"QS profile page found, but snippet did not report a QS World University Rankings 2026 rank.",https://www.topuniversities.com/universities/trent-university,Business & Commerce,2019,82.69,94.23,78.7,43,18.5,0.085164522,1.2498979763305087,7822.87,23354.29,297,4404884,TRUE,TRUE,TRUE
Trent University,Unranked in WUR 2026,,,"QS profile page found, but snippet did not report a QS World University Rankings 2026 rank.",https://www.topuniversities.com/universities/trent-university,Business & Commerce,2020,84.93,93.33,80.1,51.5,28.3,0.1008347978910369,1.2046300350262698,7858.629999999999,24190.83,297,3938218,TRUE,TRUE,TRUE
Trent University,Unranked in WUR 2026,,,"QS profile page found, but snippet did not report a QS World University Rankings 2026 rank.",https://www.topuniversities.com/universities/trent-university,Business & Commerce,2021,83.87,90.91,82.3,63.3,38.7,0.1068653539116551,1.399962273641851,7871.03,25997.38,297,3578257,TRUE,TRUE,TRUE
Trent University,Unranked in WUR 2026,,,"QS profile page found, but snippet did not report a QS World University Rankings 2026 rank.",https://www.topuniversities.com/universities/trent-university,Computer Science,2014,100,75,79.7,0,0,0.071505959,9,7939.69,22690.53,297,3842599,TRUE,FALSE,TRUE
Trent University,Unranked in WUR 2026,,,"QS profile page found, but snippet did not report a QS World University Rankings 2026 rank.",https://www.topuniversities.com/universities/trent-university,Computer Science,2015,100,100,79.7,0,0,0.066202091,7.933333333333334,7939.69,22690.53,297,4317612,TRUE,FALSE,TRUE
Trent University,Unranked in WUR 2026,,,"QS profile page found, but snippet did not report a QS World University Rankings 2026 rank.",https://www.topuniversities.com/universities/trent-university,Computer Science,2016,90,100,79.7,0,0,0.065655863,4.809523809523809,8008.35,20667.13,297,4181345,TRUE,FALSE,TRUE
Trent University,Unranked in WUR 2026,,,"QS profile page found, but snippet did not report a QS World University Rankings 2026 rank.",https://www.topuniversities.com/universities/trent-university,Computer Science,2017,100,100,79.7,35.5,22.6,0.063382122,5.296296296296297,8224.92,21286.38,297,3929448,TRUE,TRUE,TRUE
Trent University,Unranked in WUR 2026,,,"QS profile page found, but snippet did not report a QS World University Rankings 2026 rank.",https://www.topuniversities.com/universities/trent-university,Computer Science,2018,87.5,87.5,79.3,43.5,19.6,0.070091155,4.344551282051282,8458.51,22026.77,297,3772567,TRUE,TRUE,TRUE
Trent University,Unranked in WUR 2026,,,"QS profile page found, but snippet did not report a QS World University Rankings 2026 rank.",https://www.topuniversities.com/universities/trent-university,Computer Science,2019,91.67,84.62,80.2,52,28,0.085164522,3.6221033868092687,7822.87,23354.29,297,4404884,TRUE,TRUE,TRUE
Trent University,Unranked in WUR 2026,,,"QS profile page found, but snippet did not report a QS World University Rankings 2026 rank.",https://www.topuniversities.com/universities/trent-university,Computer Science,2020,58.33,92.31,79.3,43.1,25.5,0.1008347978910369,3.543376865671642,7858.629999999999,24190.83,297,3938218,TRUE,TRUE,TRUE
Trent University,Unranked in WUR 2026,,,"QS profile page found, but snippet did not report a QS World University Rankings 2026 rank.",https://www.topuniversities.com/universities/trent-university,Computer Science,2021,84.62,80,83,63.8,44.4,0.1068653539116551,3.205357142857143,7871.03,25997.38,297,3578257,TRUE,TRUE,TRUE
Trent University,Unranked in WUR 2026,,,"QS profile page found, but snippet did not report a QS World University Rankings 2026 rank.",https://www.topuniversities.com/universities/trent-university,Education,2014,90.32,95.7,86.8,88.2,64.8,0.071505959,0.4152046783625731,7939.69,22690.53,297,3842599,TRUE,TRUE,TRUE
Trent University,Unranked in WUR 2026,,,"QS profile page found, but snippet did not report a QS World University Rankings 2026 rank.",https://www.topuniversities.com/universities/trent-university,Education,2015,91.36,96.25,84.3,76.1,46,0.066202091,0.3469387755102041,7939.69,22690.53,297,4317612,TRUE,TRUE,TRUE
Trent University,Unranked in WUR 2026,,,"QS profile page found, but snippet did not report a QS World University Rankings 2026 rank.",https://www.topuniversities.com/universities/trent-university,Education,2016,100,100,85.3,81.3,57,0.065655863,0.3520408163265306,8008.35,20667.13,297,4181345,TRUE,TRUE,TRUE
Trent University,Unranked in WUR 2026,,,"QS profile page found, but snippet did not report a QS World University Rankings 2026 rank.",https://www.topuniversities.com/universities/trent-university,Education,2017,100,100,84.8,75.2,50.4,0.063382122,0.3888888888888889,8224.92,21286.38,297,3929448,TRUE,TRUE,TRUE
Trent University,Unranked in WUR 2026,,,"QS profile page found, but snippet did not report a QS World University Rankings 2026 rank.",https://www.topuniversities.com/universities/trent-university,Education,2018,96.55,92.86,84.7,85.1,50.3,0.070091155,0.4096916299559471,8458.51,22026.77,297,3772567,TRUE,TRUE,TRUE
Trent University,Unranked in WUR 2026,,,"QS profile page found, but snippet did not report a QS World University Rankings 2026 rank.",https://www.topuniversities.com/universities/trent-university,Education,2019,98.08,98.08,83.8,76.3,44.5,0.085164522,0.3276595744680851,7822.87,23354.29,297,4404884,TRUE,TRUE,TRUE
Trent University,Unranked in WUR 2026,,,"QS profile page found, but snippet did not report a QS World University Rankings 2026 rank.",https://www.topuniversities.com/universities/trent-university,Education,2020,95.65,97.87,85.8,88.3,54.5,0.1008347978910369,0.3098591549295774,7858.629999999999,24190.83,297,3938218,TRUE,TRUE,TRUE
Trent University,Unranked in WUR 2026,,,"QS profile page found, but snippet did not report a QS World University Rankings 2026 rank.",https://www.topuniversities.com/universities/trent-university,Education,2021,96.23,100,87.9,88.3,73.39999999999999,0.1068653539116551,0.2605633802816901,7871.03,25997.38,297,3578257,TRUE,TRUE,TRUE
Trent University,Unranked in WUR 2026,,,"QS profile page found, but snippet did not report a QS World University Rankings 2026 rank.",https://www.topuniversities.com/universities/trent-university,Fine & Applied Arts,2014,92.31,93.75,85.95,0,0,0.071505959,0.569558101,8233.43,21346.95,1276.2,3842599,TRUE,FALSE,TRUE
Trent University,Unranked in WUR 2026,,,"QS profile page found, but snippet did not report a QS World University Rankings 2026 rank.",https://www.topuniversities.com/universities/trent-university,Fine & Applied Arts,2016,66.67,100,85.95,0,0,0.065655863,0.3703703703703703,8008.35,20667.13,1276.2,4181345,TRUE,FALSE,TRUE
Trent University,Unranked in WUR 2026,,,"QS profile page found, but snippet did not report a QS World University Rankings 2026 rank.",https://www.topuniversities.com/universities/trent-university,Fine & Applied Arts,2018,100,50,85.95,0,0,0.070091155,0.4285714285714285,8458.51,22026.77,1276.2,3772567,TRUE,FALSE,TRUE
Trent University,Unranked in WUR 2026,,,"QS profile page found, but snippet did not report a QS World University Rankings 2026 rank.",https://www.topuniversities.com/universities/trent-university,Humanities,2014,97.14,94.19,80,50,26.5,0.071505959,0.6170228035236915,7939.69,22690.53,297,3842599,TRUE,TRUE,TRUE
Trent University,Unranked in WUR 2026,,,"QS profile page found, but snippet did not report a QS World University Rankings 2026 rank.",https://www.topuniversities.com/universities/trent-university,Humanities,2015,87.5,93.98,80.5,53.20000000000001,31.9,0.066202091,0.59966223,7939.69,22690.53,297,4317612,TRUE,TRUE,TRUE
Trent University,Unranked in WUR 2026,,,"QS profile page found, but snippet did not report a QS World University Rankings 2026 rank.",https://www.topuniversities.com/universities/trent-university,Humanities,2016,94.44,90.57,81.3,57.8,36.1,0.065655863,0.7903583502366464,8008.35,20667.13,297,4181345,TRUE,TRUE,TRUE
Trent University,Unranked in WUR 2026,,,"QS profile page found, but snippet did not report a QS World University Rankings 2026 rank.",https://www.topuniversities.com/universities/trent-university,Humanities,2017,94.52,98.91,82.1,58.3,38.3,0.063382122,0.6378674239666011,8224.92,21286.38,297,3929448,TRUE,TRUE,TRUE
Trent University,Unranked in WUR 2026,,,"QS profile page found, but snippet did not report a QS World University Rankings 2026 rank.",https://www.topuniversities.com/universities/trent-university,Humanities,2018,91.14,95.18,81.80000000000001,67,34.6,0.070091155,0.6573756011384826,8458.51,22026.77,297,3772567,TRUE,TRUE,TRUE
Trent University,Unranked in WUR 2026,,,"QS profile page found, but snippet did not report a QS World University Rankings 2026 rank.",https://www.topuniversities.com/universities/trent-university,Humanities,2019,95.69,96.12,82.25,60.75,38.5,0.085164522,0.6242706131078224,7822.87,23354.29,297,4404884,TRUE,TRUE,TRUE
Trent University,Unranked in WUR 2026,,,"QS profile page found, but snippet did not report a QS World University Rankings 2026 rank.",https://www.topuniversities.com/universities/trent-university,Humanities,2020,84.85,91.15,83.7,73.65,43.9,0.1008347978910369,0.6428756046228261,7858.629999999999,24190.83,297,3938218,TRUE,TRUE,TRUE
Trent University,Unranked in WUR 2026,,,"QS profile page found, but snippet did not report a QS World University Rankings 2026 rank.",https://www.topuniversities.com/universities/trent-university,Humanities,2021,95.43,96.91,85.05,81.4,56.35,0.1068653539116551,0.6322559793148028,7871.03,25997.38,297,3578257,TRUE,TRUE,TRUE
Trent University,Unranked in WUR 2026,,,"QS profile page found, but snippet did not report a QS World University Rankings 2026 rank.",https://www.topuniversities.com/universities/trent-university,Mathematics,2014,100,100,83.6,0,0,0.071505959,1.84,8224.92,21286.38,1276.2,3842599,TRUE,FALSE,TRUE
Trent University,Unranked in WUR 2026,,,"QS profile page found, but snippet did not report a QS World University Rankings 2026 rank.",https://www.topuniversities.com/universities/trent-university,Mathematics,2015,100,100,83.6,0,0,0.066202091,1.6774193548387095,8224.92,21286.38,1276.2,4317612,TRUE,FALSE,TRUE
Trent University,Unranked in WUR 2026,,,"QS profile page found, but snippet did not report a QS World University Rankings 2026 rank.",https://www.topuniversities.com/universities/trent-university,Mathematics,2016,100,100,83.6,0,0,0.065655863,1.2857142857142856,8008.35,20667.13,1276.2,4181345,TRUE,FALSE,TRUE
Trent University,Unranked in WUR 2026,,,"QS profile page found, but snippet did not report a QS World University Rankings 2026 rank.",https://www.topuniversities.com/universities/trent-university,Mathematics,2017,100,100,82.5,50,50,0.063382122,2,8224.92,21286.38,1276.2,3929448,TRUE,TRUE,TRUE
Trent University,Unranked in WUR 2026,,,"QS profile page found, but snippet did not report a QS World University Rankings 2026 rank.",https://www.topuniversities.com/universities/trent-university,Mathematics,2018,100,100,84.7,71.5,42.900000000000006,0.070091155,1.5185185185185186,8458.51,22026.77,1276.2,3772567,TRUE,TRUE,TRUE
Trent University,Unranked in WUR 2026,,,"QS profile page found, but snippet did not report a QS World University Rankings 2026 rank.",https://www.topuniversities.com/universities/trent-university,Nursing,2014,97.37,100,85.8,100.1,63.7,0.071505959,0.1917949991720483,7939.69,22690.53,297,3842599,TRUE,TRUE,TRUE
Trent University,Unranked in WUR 2026,,,"QS profile page found, but snippet did not report a QS World University Rankings 2026 rank.",https://www.topuniversities.com/universities/trent-university,Nursing,2015,90.8,98.94,86.9,100,73.8,0.066202091,0.1695642556956424,7939.69,22690.53,297,4317612,TRUE,TRUE,TRUE
Trent University,Unranked in WUR 2026,,,"QS profile page found, but snippet did not report a QS World University Rankings 2026 rank.",https://www.topuniversities.com/universities/trent-university,Nursing,2016,95.38,98.51,87.3,96.9,76.4,0.065655863,0.1847181957708049,8008.35,20667.13,297,4181345,TRUE,TRUE,TRUE
Trent University,Unranked in WUR 2026,,,"QS profile page found, but snippet did not report a QS World University Rankings 2026 rank.",https://www.topuniversities.com/universities/trent-university,Nursing,2017,93.18,98.9,86.9,0,0,0.063382122,0.1881259276619014,8224.92,21286.38,297,3929448,TRUE,FALSE,TRUE
Trent University,Unranked in WUR 2026,,,"QS profile page found, but snippet did not report a QS World University Rankings 2026 rank.",https://www.topuniversities.com/universities/trent-university,Nursing,2018,100,97.78,86.9,0,0,0.070091155,0.1985554351751534,8458.51,22026.77,297,3772567,TRUE,FALSE,TRUE
Trent University,Unranked in WUR 2026,,,"QS profile page found, but snippet did not report a QS World University Rankings 2026 rank.",https://www.topuniversities.com/universities/trent-university,Nursing,2019,96.67,98.9,86.9,0,0,0.085164522,0.1904429214629493,7822.87,23354.29,297,4404884,TRUE,FALSE,TRUE
Trent University,Unranked in WUR 2026,,,"QS profile page found, but snippet did not report a QS World University Rankings 2026 rank.",https://www.topuniversities.com/universities/trent-university,Nursing,2020,99.15,98.29,86.9,0,0,0.1008347978910369,0.1914961780575539,7858.629999999999,24190.83,297,3938218,TRUE,FALSE,TRUE
Trent University,Unranked in WUR 2026,,,"QS profile page found, but snippet did not report a QS World University Rankings 2026 rank.",https://www.topuniversities.com/universities/trent-university,Nursing,2021,94.39,98.11,86.9,0,0,0.1068653539116551,0.1804156171284634,7871.03,25997.38,297,3578257,TRUE,FALSE,TRUE
Trent University,Unranked in WUR 2026,,,"QS profile page found, but snippet did not report a QS World University Rankings 2026 rank.",https://www.topuniversities.com/universities/trent-university,Other Arts & Science,2017,100,100,85.8,0,0,0.063382122,0.4623340143003064,8224.92,21286.38,297,3929448,TRUE,FALSE,TRUE
Trent University,Unranked in WUR 2026,,,"QS profile page found, but snippet did not report a QS World University Rankings 2026 rank.",https://www.topuniversities.com/universities/trent-university,Other Arts & Science,2021,100,100,85.8,0,0,0.1068653539116551,0.4422004934661427,7871.03,25997.38,297,3578257,TRUE,FALSE,TRUE
Trent University,Unranked in WUR 2026,,,"QS profile page found, but snippet did not report a QS World University Rankings 2026 rank.",https://www.topuniversities.com/universities/trent-university,Physical Science,2014,100,92.31,79.6,44.6,23.6,0.071505959,1.8710106382978724,7939.69,22690.53,297,3842599,TRUE,TRUE,TRUE
Trent University,Unranked in WUR 2026,,,"QS profile page found, but snippet did not report a QS World University Rankings 2026 rank.",https://www.topuniversities.com/universities/trent-university,Physical Science,2015,75,75,80.4,55.3,29,0.066202091,2.083333333333333,7939.69,22690.53,297,4317612,TRUE,TRUE,TRUE
Trent University,Unranked in WUR 2026,,,"QS profile page found, but snippet did not report a QS World University Rankings 2026 rank.",https://www.topuniversities.com/universities/trent-university,Physical Science,2016,88.89,100,80.9,53.3,30.3,0.065655863,1.9433962264150944,8008.35,20667.13,297,4181345,TRUE,TRUE,TRUE
Trent University,Unranked in WUR 2026,,,"QS profile page found, but snippet did not report a QS World University Rankings 2026 rank.",https://www.topuniversities.com/universities/trent-university,Physical Science,2017,100,100,83.15,67.89999999999999,41.65,0.063382122,1.53125,8224.92,21286.38,297,3929448,TRUE,TRUE,TRUE
Trent University,Unranked in WUR 2026,,,"QS profile page found, but snippet did not report a QS World University Rankings 2026 rank.",https://www.topuniversities.com/universities/trent-university,Physical Science,2018,83.33,91.67,82.55000000000001,64.35,40.2,0.070091155,1.4166666666666667,8458.51,22026.77,297,3772567,TRUE,TRUE,TRUE
Trent University,Unranked in WUR 2026,,,"QS profile page found, but snippet did not report a QS World University Rankings 2026 rank.",https://www.topuniversities.com/universities/trent-university,Physical Science,2019,76.47,82.35,82.2,63.3,39.64999999999999,0.085164522,1.6042471042471038,7822.87,23354.29,297,4404884,TRUE,TRUE,TRUE
Trent University,Unranked in WUR 2026,,,"QS profile page found, but snippet did not report a QS World University Rankings 2026 rank.",https://www.topuniversities.com/universities/trent-university,Physical Science,2020,86.67,94.12,85.4,82.10000000000001,59.65,0.1008347978910369,1.200750469043152,7858.629999999999,24190.83,297,3938218,TRUE,TRUE,TRUE
Trent University,Unranked in WUR 2026,,,"QS profile page found, but snippet did not report a QS World University Rankings 2026 rank.",https://www.topuniversities.com/universities/trent-university,Physical Science,2021,85.71,95.45,86.35,84.45,63.5,0.1068653539116551,1.6819444444444445,7871.03,25997.38,297,3578257,TRUE,TRUE,TRUE
Trent University,Unranked in WUR 2026,,,"QS profile page found, but snippet did not report a QS World University Rankings 2026 rank.",https://www.topuniversities.com/universities/trent-university,Social Science,2014,88.44,90.43,79.5,48,24,0.071505959,0.3863833283704726,7939.69,22690.53,297,3842599,TRUE,TRUE,TRUE
Trent University,Unranked in WUR 2026,,,"QS profile page found, but snippet did not report a QS World University Rankings 2026 rank.",https://www.topuniversities.com/universities/trent-university,Social Science,2015,88.36,91.57,81.2,56.10000000000001,25.5,0.066202091,0.3977348738218303,7939.69,22690.53,297,4317612,TRUE,TRUE,TRUE
Trent University,Unranked in WUR 2026,,,"QS profile page found, but snippet did not report a QS World University Rankings 2026 rank.",https://www.topuniversities.com/universities/trent-university,Social Science,2016,89.52,96.3,80.4,53.5,26.8,0.065655863,0.3448222620951489,8008.35,20667.13,297,4181345,TRUE,TRUE,TRUE
Trent University,Unranked in WUR 2026,,,"QS profile page found, but snippet did not report a QS World University Rankings 2026 rank.",https://www.topuniversities.com/universities/trent-university,Social Science,2017,90.48,94.9,81.7,58.5,38,0.063382122,0.323037232,8224.92,21286.38,297,3929448,TRUE,TRUE,TRUE
Trent University,Unranked in WUR 2026,,,"QS profile page found, but snippet did not report a QS World University Rankings 2026 rank.",https://www.topuniversities.com/universities/trent-university,Social Science,2018,90.85,90.2,80.5,53.8,27.500000000000004,0.070091155,0.308486101,8458.51,22026.77,297,3772567,TRUE,TRUE,TRUE
Trent University,Unranked in WUR 2026,,,"QS profile page found, but snippet did not report a QS World University Rankings 2026 rank.",https://www.topuniversities.com/universities/trent-university,Social Science,2019,93.86,95.76,80.3,51,29.9,0.085164522,0.3110264116176018,7822.87,23354.29,297,4404884,TRUE,TRUE,TRUE
Trent University,Unranked in WUR 2026,,,"QS profile page found, but snippet did not report a QS World University Rankings 2026 rank.",https://www.topuniversities.com/universities/trent-university,Social Science,2020,85.93,95.1,82.6,64.60000000000001,41.99999999999999,0.1008347978910369,0.3227158152959776,7858.629999999999,24190.83,297,3938218,TRUE,TRUE,TRUE
Trent University,Unranked in WUR 2026,,,"QS profile page found, but snippet did not report a QS World University Rankings 2026 rank.",https://www.topuniversities.com/universities/trent-university,Social Science,2021,89.33,94.84,83.1,67.5,43.3,0.1068653539116551,0.2951743985434362,7871.03,25997.38,297,3578257,TRUE,TRUE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,Agriculture & Biological Science,2014,85.98,92.14,82.5,65,28.3,0.025494982,0.4237154150197628,11134.31,31528.74,1252.1,26041213,TRUE,TRUE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,Agriculture & Biological Science,2015,91.6,94.81,82.5,67.5,30.5,0.030076495,0.3890811226451365,11134.31,31528.74,1252.1,24343960,TRUE,TRUE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,Agriculture & Biological Science,2016,91.19,96.82,82.3,63.6,35,0.033490186,0.3675276752767528,7603.530000000001,21457.67,1252.1,23910339.38,TRUE,TRUE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,Agriculture & Biological Science,2017,94.06,95.02,86.15,86.9,59.55,0.038754414,0.3649004133784291,8155.02,22424.8,1252.1,28818981.57,TRUE,TRUE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,Agriculture & Biological Science,2018,92.52,93.64,86,79.3,60,0.040817199,0.3640869233701868,21051,36374,1252.1,37155519,TRUE,TRUE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,Agriculture & Biological Science,2019,89.95,93.56,86.7,83.55000000000001,59.85,0.045842262,0.362752431,11081.83,29926.77,1252.1,44945210.29,TRUE,TRUE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,Agriculture & Biological Science,2020,85.87,96.49,88.4,94.2,73.9,0.049169152,0.3463622291021672,23124.79,43763.87,1252.1,41507829.93,TRUE,TRUE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,Agriculture & Biological Science,2021,88.53,94.03,90.3,92.25,83.85,0.052415121,0.337995338,11186.79,33130.71,1252.1,42349122.05,TRUE,TRUE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,Architecture,2014,85.19,96.3,85.6,83.80000000000001,58.2,0.025494982,0.7916666666666666,11134.31,31528.74,1383,26041213,TRUE,TRUE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,Architecture,2015,92.31,92.86,84.1,70.3,39.1,0.030076495,0.8211382113821138,11134.31,31528.74,1383,24343960,TRUE,TRUE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,Architecture,2016,76.47,100,83,70.8,43.1,0.033490186,1.022222222222222,7603.530000000001,21457.67,1383,23910339.38,TRUE,TRUE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,Architecture,2017,100,96.3,84.1,0,0,0.038754414,0.8992805755395683,8155.02,22424.8,1383,28818981.57,TRUE,FALSE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,Architecture,2018,96.15,91.3,84.1,0,0,0.040817199,0.9185185185185184,21051,36374,1383,37155519,TRUE,FALSE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,Architecture,2019,82.35,88.24,84.1,0,0,0.045842262,1,11081.83,29926.77,1383,44945210.29,TRUE,FALSE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,Architecture,2020,80.95,94.44,84.1,0,0,0.049169152,0.8208955223880597,23124.79,43763.87,1383,41507829.93,TRUE,FALSE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,Architecture,2021,97.06,100,84.1,0,0,0.052415121,0.84962406,11186.79,33130.71,1383,42349122.05,TRUE,FALSE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,Business & Commerce,2014,92.53,93.9,82.6,78.4,31.4,0.025494982,1.6673699015471168,11134.31,31528.74,1252.1,26041213,TRUE,TRUE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,Business & Commerce,2015,93.19,96.19,82.7,74.69999999999999,31.4,0.030076495,1.663826998689384,11134.31,31528.74,1252.1,24343960,TRUE,TRUE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,Business & Commerce,2016,91.53,98.33,82.3,69,32.1,0.033490186,1.653543307086614,7603.530000000001,21457.67,1252.1,23910339.38,TRUE,TRUE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,Business & Commerce,2017,94.87,96.34,82.7,75.2,34.7,0.038754414,1.590719809637121,8155.02,22424.8,1252.1,28818981.57,TRUE,TRUE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,Business & Commerce,2018,94.91,92.07,82.8,74.9,36.2,0.040817199,1.636762860727729,21051,36374,1252.1,37155519,TRUE,TRUE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,Business & Commerce,2019,90.95,94.58,83.5,79.7,42.2,0.045842262,1.5810564663023678,11081.83,29926.77,1252.1,44945210.29,TRUE,TRUE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,Business & Commerce,2020,88.36,94.01,84.9,85.7,57.400000000000006,0.049169152,1.628992628992629,23124.79,43763.87,1252.1,41507829.93,TRUE,TRUE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,Business & Commerce,2021,93.48,93.35,87.3,94.8,73.5,0.052415121,1.6892880904856953,11186.79,33130.71,1252.1,42349122.05,TRUE,TRUE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,Computer Science,2014,100,100,88.2,0,0,0.025494982,12.882352941176473,11134.31,31528.74,1276.2,26041213,TRUE,FALSE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,Computer Science,2015,78.57,100,88.2,0,0,0.030076495,12.428571428571429,11134.31,31528.74,1276.2,24343960,TRUE,FALSE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,Computer Science,2016,100,100,88.2,0,0,0.033490186,8.434782608695652,7603.530000000001,21457.67,1276.2,23910339.38,TRUE,FALSE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,Computer Science,2017,89.29,96.43,86.2,94,65.89999999999999,0.038754414,7.9,8155.02,22424.8,1276.2,28818981.57,TRUE,TRUE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,Computer Science,2018,100,96.43,87.5,98.1,79.5,0.040817199,6.6,21051,36374,1276.2,37155519,TRUE,TRUE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,Computer Science,2019,96,95.83,88.2,98.1,80.2,0.045842262,6.070422535211268,11081.83,29926.77,1276.2,44945210.29,TRUE,TRUE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,Computer Science,2020,79.41,93.94,91,100,100,0.049169152,5.333333333333333,23124.79,43763.87,1276.2,41507829.93,TRUE,TRUE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,Computer Science,2021,80,87.5,92.9,99.3,97.1,0.052415121,5.265060240963855,11186.79,33130.71,1276.2,42349122.05,TRUE,TRUE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,Engineering,2014,88.46,93.98,86.6,98.2,70.3,0.025494982,2.9153846153846152,11134.31,31528.74,1362.5,26041213,TRUE,TRUE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,Engineering,2015,83.61,98.08,87.3,98.9,75.10000000000001,0.030076495,2.816279069767442,11134.31,31528.74,1362.5,24343960,TRUE,TRUE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,Engineering,2016,91.18,98.61,87.9,98.29999999999998,78.1,0.033490186,2.65,7603.530000000001,21457.67,1362.5,23910339.38,TRUE,TRUE,TRUE
